date,exposures,carts,behavior_orders,pays,favorites,reviews,shares,active_users,sessions,gmv,orders,buyers,aov,cart_rate,order_rate,pay_rate,favorite_rate,share_rate,review_rate,period
2026-06-15,6,5,4,6,4,4,0,24,29,17286.899999999998,6.0,6.0,2881.1499999999996,0.8333333333333334,0.8,1.5,0.6666666666666666,0.0,0.6666666666666666,current_period
2026-06-16,10,6,6,3,7,3,2,20,37,2498.81,2.0,2.0,1249.405,0.6,1.0,0.5,0.7,0.2,1.0,current_period
2026-06-17,13,5,5,2,5,5,7,31,42,5661.14,2.0,2.0,2830.57,0.38461538461538464,1.0,0.4,0.38461538461538464,0.5384615384615384,2.5,current_period
2026-06-18,7,11,5,4,9,1,1,24,38,17912.62,6.0,6.0,2985.4366666666665,1.5714285714285714,0.45454545454545453,0.8,1.2857142857142858,0.14285714285714285,0.25,current_period
2026-06-19,7,5,4,2,5,3,4,25,30,3344.21,2.0,2.0,1672.105,0.7142857142857143,0.8,0.5,0.7142857142857143,0.5714285714285714,1.5,current_period
2026-06-20,8,9,5,3,4,1,4,24,34,7750.15,5.0,5.0,1550.03,1.125,0.5555555555555556,0.6,0.5,0.5,0.3333333333333333,current_period
2026-06-21,9,9,3,3,3,7,1,23,35,10525.87,4.0,4.0,2631.4675,1.0,0.3333333333333333,1.0,0.3333333333333333,0.1111111111111111,2.3333333333333335,current_period
2026-06-22,10,6,5,1,5,2,3,27,32,10733.35,7.0,7.0,1533.3357142857144,0.6,0.8333333333333334,0.2,0.5,0.3,2.0,current_period
2026-06-23,10,9,5,6,7,6,5,29,48,13162.57,4.0,4.0,3290.6425,0.9,0.5555555555555556,1.2,0.7,0.5,1.0,current_period
2026-06-24,17,9,2,1,8,2,2,29,41,12101.57,5.0,5.0,2420.314,0.5294117647058824,0.2222222222222222,0.5,0.47058823529411764,0.11764705882352941,2.0,current_period
2026-06-25,9,6,3,6,5,4,2,25,35,7228.379999999999,4.0,4.0,1807.0949999999998,0.6666666666666666,0.5,2.0,0.5555555555555556,0.2222222222222222,0.6666666666666666,current_period
2026-06-26,8,3,4,4,4,4,3,25,30,2742.65,2.0,2.0,1371.325,0.375,1.3333333333333333,1.0,0.5,0.375,1.0,current_period
2026-06-27,7,5,4,8,5,2,1,22,32,16986.47,7.0,7.0,2426.6385714285716,0.7142857142857143,0.8,2.0,0.7142857142857143,0.14285714285714285,0.25,current_period
2026-06-28,6,4,3,4,4,0,2,16,23,9765.15,5.0,5.0,1953.03,0.6666666666666666,0.75,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,current_period
2026-07-01,8,5,6,4,4,2,1,24,30,19663.56,7.0,7.0,2809.0800000000004,0.625,1.2,0.6666666666666666,0.5,0.125,0.5,current_period
2026-07-02,6,3,1,2,4,4,4,20,24,4498.37,3.0,3.0,1499.4566666666667,0.5,0.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,2.0,current_period
2026-07-03,12,10,4,7,9,6,6,33,54,8630.87,4.0,4.0,2157.7175,0.8333333333333334,0.4,1.75,0.75,0.5,0.8571428571428571,current_period
2026-07-04,11,7,5,4,5,3,1,21,36,9911.55,5.0,5.0,1982.31,0.6363636363636364,0.7142857142857143,0.8,0.45454545454545453,0.09090909090909091,0.75,current_period
2026-07-05,6,5,3,4,5,2,2,20,27,4388.54,2.0,2.0,2194.27,0.8333333333333334,0.6,1.3333333333333333,0.8333333333333334,0.3333333333333333,0.5,current_period
2026-07-06,3,5,4,2,4,5,4,22,27,5893.59,4.0,4.0,1473.3975,1.6666666666666667,0.8,0.5,1.3333333333333333,1.3333333333333333,2.5,current_period
2026-07-07,8,3,2,4,3,5,5,23,30,16448.22,5.0,5.0,3289.6440000000002,0.375,0.6666666666666666,2.0,0.375,0.625,1.25,current_period
2026-07-08,5,0,3,4,3,2,1,18,18,6255.05,3.0,3.0,2085.016666666667,0.0,,1.3333333333333333,0.6,0.2,0.5,current_period
2026-07-09,8,5,5,6,4,4,5,22,37,20909.120000000003,8.0,8.0,2613.6400000000003,0.625,1.0,1.2,0.5,0.625,0.6666666666666666,current_period
2026-07-10,7,9,5,7,4,4,4,26,40,10074.779999999999,3.0,3.0,3358.2599999999998,1.2857142857142858,0.5555555555555556,1.4,0.5714285714285714,0.5714285714285714,0.5714285714285714,current_period
2026-07-11,8,8,2,2,3,2,2,17,27,4756.76,3.0,3.0,1585.5866666666668,1.0,0.25,1.0,0.375,0.25,1.0,current_period
2026-07-12,5,1,3,1,2,1,3,13,16,7204.45,4.0,4.0,1801.1125,0.2,3.0,0.3333333333333333,0.4,0.6,1.0,current_period
2026-07-13,5,6,7,2,7,5,3,25,35,10466.58,4.0,4.0,2616.645,1.2,1.1666666666666667,0.2857142857142857,1.4,0.6,2.5,current_period
2026-07-14,6,4,4,2,4,2,8,24,30,6929.79,3.0,3.0,2309.93,0.6666666666666666,1.0,0.5,0.6666666666666666,1.3333333333333333,1.0,current_period
2026-07-15,4,2,5,5,7,3,1,24,27,3206.08,2.0,2.0,1603.04,0.5,2.5,1.0,1.75,0.25,0.6,current_period
2026-07-16,11,11,3,3,7,3,4,34,42,5188.360000000001,2.0,2.0,2594.1800000000003,1.0,0.2727272727272727,1.0,0.6363636363636364,0.36363636363636365,1.0,current_period
2026-07-17,9,4,3,2,3,2,2,20,25,5594.14,3.0,3.0,1864.7133333333334,0.4444444444444444,0.75,0.6666666666666666,0.3333333333333333,0.2222222222222222,1.0,current_period
2026-07-18,11,6,5,2,6,11,2,30,43,10055.51,4.0,4.0,2513.8775,0.5454545454545454,0.8333333333333334,0.4,0.5454545454545454,0.18181818181818182,5.5,current_period
2026-07-19,6,8,2,3,5,0,2,20,26,0.0,0.0,0.0,,1.3333333333333333,0.25,1.5,0.8333333333333334,0.3333333333333333,0.0,current_period
2026-07-20,15,8,2,4,6,2,5,30,42,5356.9,2.0,2.0,2678.45,0.5333333333333333,0.25,2.0,0.4,0.3333333333333333,0.5,current_period
2026-07-21,5,5,4,4,6,2,4,23,30,17462.53,6.0,6.0,2910.4216666666666,1.0,0.8,1.0,1.2,0.8,0.5,current_period
2026-07-22,8,4,2,3,3,4,1,24,25,10629.58,3.0,3.0,3543.193333333333,0.5,0.5,1.5,0.375,0.125,1.3333333333333333,current_period
2026-07-23,7,6,5,6,6,3,8,30,41,3486.54,4.0,4.0,871.635,0.8571428571428571,0.8333333333333334,1.2,0.8571428571428571,1.1428571428571428,0.5,current_period
2026-07-24,4,7,3,1,2,1,2,18,20,9419.16,3.0,3.0,3139.72,1.75,0.42857142857142855,0.3333333333333333,0.5,0.5,1.0,current_period
2026-07-25,3,7,3,4,5,6,5,27,33,6114.6,2.0,2.0,3057.3,2.3333333333333335,0.42857142857142855,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.5,current_period
2026-07-26,7,6,2,2,2,2,4,17,25,7099.82,4.0,4.0,1774.955,0.8571428571428571,0.3333333333333333,1.0,0.2857142857142857,0.5714285714285714,1.0,current_period
2026-07-27,11,7,2,2,7,1,3,22,33,10208.18,4.0,4.0,2552.045,0.6363636363636364,0.2857142857142857,1.0,0.6363636363636364,0.2727272727272727,0.5,current_period
2026-07-28,8,5,4,3,5,4,3,22,32,19255.66,7.0,7.0,2750.808571428571,0.625,0.8,0.75,0.625,0.375,1.3333333333333333,current_period
2026-08-01,7,4,4,3,2,1,2,17,23,7336.38,5.0,5.0,1467.276,0.5714285714285714,1.0,0.75,0.2857142857142857,0.2857142857142857,0.3333333333333333,current_period
2026-08-02,5,4,5,3,5,5,3,27,30,7278.71,2.0,2.0,3639.355,0.8,1.25,0.6,1.0,0.6,1.6666666666666667,current_period
2026-08-03,8,10,4,4,5,8,2,24,41,202.24,1.0,1.0,202.24,1.25,0.4,1.0,0.625,0.25,2.0,current_period
2026-08-04,7,4,2,3,2,3,3,22,24,11595.539999999999,5.0,5.0,2319.1079999999997,0.5714285714285714,0.5,1.5,0.2857142857142857,0.42857142857142855,1.0,current_period
2026-08-05,9,8,6,1,6,2,5,23,37,9100.71,5.0,5.0,1820.1419999999998,0.8888888888888888,0.75,0.16666666666666666,0.6666666666666666,0.5555555555555556,2.0,current_period
2026-08-06,3,7,5,3,1,4,3,19,26,6799.9,3.0,3.0,2266.633333333333,2.3333333333333335,0.7142857142857143,0.6,0.3333333333333333,1.0,1.3333333333333333,current_period
2026-08-07,9,5,9,5,7,4,4,25,43,6191.65,2.0,2.0,3095.825,0.5555555555555556,1.8,0.5555555555555556,0.7777777777777778,0.4444444444444444,0.8,current_period
2026-08-08,4,8,3,8,3,1,6,22,33,1615.0,1.0,1.0,1615.0,2.0,0.375,2.6666666666666665,0.75,1.5,0.125,current_period
2026-08-09,6,7,2,2,2,7,2,20,28,12164.08,3.0,3.0,4054.693333333333,1.1666666666666667,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,3.5,current_period
2026-08-10,7,1,5,2,4,2,1,18,22,11660.6,6.0,6.0,1943.4333333333334,0.14285714285714285,5.0,0.4,0.5714285714285714,0.14285714285714285,1.0,current_period
2026-08-11,5,8,6,5,4,2,1,25,31,0.0,0.0,0.0,,1.6,0.75,0.8333333333333334,0.8,0.2,0.4,current_period
2026-08-12,13,10,4,8,8,4,2,30,49,3558.69,1.0,1.0,3558.69,0.7692307692307693,0.4,2.0,0.6153846153846154,0.15384615384615385,0.5,current_period
2026-08-13,11,8,2,2,9,1,5,30,38,10720.720000000001,5.0,5.0,2144.1440000000002,0.7272727272727273,0.25,1.0,0.8181818181818182,0.45454545454545453,0.5,current_period
2026-08-14,12,12,9,2,10,3,4,34,52,21684.91,6.0,6.0,3614.1516666666666,1.0,0.75,0.2222222222222222,0.8333333333333334,0.3333333333333333,1.5,current_period
2026-08-15,9,3,2,5,3,2,5,24,29,6953.88,2.0,2.0,3476.94,0.3333333333333333,0.6666666666666666,2.5,0.3333333333333333,0.5555555555555556,0.4,current_period
2026-08-16,10,4,5,3,5,6,2,24,35,4147.96,2.0,2.0,2073.98,0.4,1.25,0.6,0.5,0.2,2.0,current_period
2026-08-17,10,2,3,2,2,2,5,24,26,8892.630000000001,2.0,2.0,4446.3150000000005,0.2,1.5,0.6666666666666666,0.2,0.5,1.0,current_period
2026-08-18,9,7,1,1,5,2,1,22,26,19568.71,5.0,5.0,3913.7419999999997,0.7777777777777778,0.14285714285714285,1.0,0.5555555555555556,0.1111111111111111,2.0,current_period
2026-08-19,8,6,6,6,5,9,3,22,43,7197.83,2.0,2.0,3598.915,0.75,1.0,1.0,0.625,0.375,1.5,current_period
2026-08-20,12,8,8,3,4,2,3,31,40,17502.5,5.0,5.0,3500.5,0.6666666666666666,1.0,0.375,0.3333333333333333,0.25,0.6666666666666666,current_period
2026-08-21,10,8,6,2,10,3,2,31,41,13375.68,6.0,6.0,2229.28,0.8,0.75,0.3333333333333333,1.0,0.2,1.5,current_period
2026-08-22,5,7,2,2,5,3,0,15,24,8963.73,2.0,2.0,4481.865,1.4,0.2857142857142857,1.0,1.0,0.0,1.5,current_period
2026-08-23,5,3,3,5,4,2,2,14,24,25082.06,7.0,7.0,3583.151428571429,0.6,1.0,1.6666666666666667,0.8,0.4,0.4,current_period
2026-08-24,7,4,4,4,7,3,3,19,32,11186.119999999999,5.0,5.0,2237.2239999999997,0.5714285714285714,1.0,1.0,1.0,0.42857142857142855,0.75,current_period
2026-08-25,8,4,4,5,3,3,1,23,28,8773.97,3.0,3.0,2924.6566666666663,0.5,1.0,1.25,0.375,0.125,0.6,current_period
2026-08-26,9,4,2,2,2,7,2,23,28,1010.65,1.0,1.0,1010.65,0.4444444444444444,0.5,1.0,0.2222222222222222,0.2222222222222222,3.5,current_period
2026-08-27,9,7,3,2,7,3,0,19,31,11691.29,7.0,7.0,1670.1842857142858,0.7777777777777778,0.42857142857142855,0.6666666666666666,0.7777777777777778,0.0,1.5,current_period
2026-08-28,11,7,4,2,5,3,2,23,34,9431.43,5.0,5.0,1886.286,0.6363636363636364,0.5714285714285714,0.5,0.45454545454545453,0.18181818181818182,1.5,current_period
2026-09-01,6,6,4,3,2,3,3,25,27,2474.43,1.0,1.0,2474.43,1.0,0.6666666666666666,0.75,0.3333333333333333,0.5,1.0,current_period
2026-09-02,5,4,2,1,3,2,2,17,19,6395.1,2.0,2.0,3197.55,0.8,0.5,0.5,0.6,0.4,2.0,current_period
2026-09-03,7,8,3,3,4,1,2,18,28,16238.13,6.0,6.0,2706.355,1.1428571428571428,0.375,1.0,0.5714285714285714,0.2857142857142857,0.3333333333333333,current_period
2026-09-04,8,8,5,4,7,2,3,28,37,6232.04,2.0,2.0,3116.02,1.0,0.625,0.8,0.875,0.375,0.5,current_period
2026-09-05,12,8,3,2,6,3,3,23,37,13350.14,6.0,6.0,2225.023333333333,0.6666666666666666,0.375,0.6666666666666666,0.5,0.25,1.5,current_period
2026-09-06,8,2,4,6,2,5,2,21,29,13078.28,5.0,5.0,2615.656,0.25,2.0,1.5,0.25,0.25,0.8333333333333334,current_period
2026-09-07,8,3,2,3,8,1,3,27,28,9780.36,5.0,5.0,1956.0720000000001,0.375,0.6666666666666666,1.5,1.0,0.375,0.3333333333333333,current_period
2026-09-08,11,10,5,7,10,6,4,25,53,8426.8,3.0,3.0,2808.933333333333,0.9090909090909091,0.5,1.4,0.9090909090909091,0.36363636363636365,0.8571428571428571,current_period
2026-09-09,7,7,5,5,2,2,3,25,31,5017.7,3.0,3.0,1672.5666666666666,1.0,0.7142857142857143,1.0,0.2857142857142857,0.42857142857142855,0.4,current_period
2026-09-10,2,1,2,0,3,3,0,11,11,1645.4399999999998,2.0,2.0,822.7199999999999,0.5,2.0,0.0,1.5,0.0,,current_period
2026-09-11,6,4,6,3,4,7,4,25,34,9080.41,5.0,5.0,1816.0819999999999,0.6666666666666666,1.5,0.5,0.6666666666666666,0.6666666666666666,2.3333333333333335,current_period
2026-09-12,7,4,2,3,4,5,2,17,27,10418.25,4.0,4.0,2604.5625,0.5714285714285714,0.5,1.5,0.5714285714285714,0.2857142857142857,1.6666666666666667,current_period
2026-09-13,9,7,3,6,7,3,4,32,39,6245.93,2.0,2.0,3122.965,0.7777777777777778,0.42857142857142855,2.0,0.7777777777777778,0.4444444444444444,0.5,current_period
2026-09-14,10,7,6,1,5,5,3,31,37,4571.69,2.0,2.0,2285.845,0.7,0.8571428571428571,0.16666666666666666,0.5,0.3,5.0,current_period
2026-09-15,11,9,6,6,5,3,0,36,40,12961.31,5.0,5.0,2592.2619999999997,0.8181818181818182,0.6666666666666666,1.0,0.45454545454545453,0.0,0.5,current_period
2026-09-16,5,5,5,3,3,3,2,21,26,4459.53,1.0,1.0,4459.53,1.0,1.0,0.6,0.6,0.4,1.0,current_period
2026-09-17,7,4,3,4,3,1,3,15,25,4251.34,1.0,1.0,4251.34,0.5714285714285714,0.75,1.3333333333333333,0.42857142857142855,0.42857142857142855,0.25,current_period
2026-09-18,14,8,4,3,8,1,1,29,39,10781.94,3.0,3.0,3593.98,0.5714285714285714,0.5,0.75,0.5714285714285714,0.07142857142857142,0.3333333333333333,current_period
2026-09-19,3,2,4,3,4,4,3,17,23,7930.280000000001,3.0,3.0,2643.4266666666667,0.6666666666666666,2.0,0.75,1.3333333333333333,1.0,1.3333333333333333,current_period
2026-09-20,7,7,3,3,6,1,3,21,30,6785.860000000001,2.0,2.0,3392.9300000000003,1.0,0.42857142857142855,1.0,0.8571428571428571,0.42857142857142855,0.3333333333333333,current_period
2026-09-21,7,4,6,3,5,4,4,25,33,5718.4800000000005,2.0,2.0,2859.2400000000002,0.5714285714285714,1.5,0.5,0.7142857142857143,0.5714285714285714,1.3333333333333333,current_period
2026-09-22,4,5,2,2,5,5,0,20,23,17559.89,8.0,8.0,2194.98625,1.25,0.4,1.0,1.25,0.0,2.5,current_period
2026-09-23,7,6,4,2,6,3,1,20,29,13755.91,5.0,5.0,2751.182,0.8571428571428571,0.6666666666666666,0.5,0.8571428571428571,0.14285714285714285,1.5,current_period
2026-09-24,4,3,7,3,4,4,2,21,27,14066.95,5.0,5.0,2813.3900000000003,0.75,2.3333333333333335,0.42857142857142855,1.0,0.5,1.3333333333333333,current_period
2026-09-25,12,9,7,5,6,5,4,27,48,11742.48,5.0,5.0,2348.496,0.75,0.7777777777777778,0.7142857142857143,0.5,0.3333333333333333,1.0,current_period
2026-09-26,9,7,4,2,3,5,3,29,33,13301.94,5.0,5.0,2660.388,0.7777777777777778,0.5714285714285714,0.5,0.3333333333333333,0.3333333333333333,2.5,current_period
2026-09-27,11,8,4,2,10,3,2,26,40,9369.5,5.0,5.0,1873.9,0.7272727272727273,0.5,0.5,0.9090909090909091,0.18181818181818182,1.5,current_period
2026-09-28,6,7,3,6,4,5,2,21,33,14976.560000000001,5.0,5.0,2995.3120000000004,1.1666666666666667,0.42857142857142855,2.0,0.6666666666666666,0.3333333333333333,0.8333333333333334,current_period
2026-10-01,3,1,3,4,2,3,3,14,19,13043.89,6.0,6.0,2173.9816666666666,0.3333333333333333,3.0,1.3333333333333333,0.6666666666666666,1.0,0.75,current_period
2026-10-02,9,7,7,3,7,2,3,27,38,9305.88,3.0,3.0,3101.9599999999996,0.7777777777777778,1.0,0.42857142857142855,0.7777777777777778,0.3333333333333333,0.6666666666666666,current_period
2026-10-03,10,8,1,2,7,1,6,24,35,4437.33,1.0,1.0,4437.33,0.8,0.125,2.0,0.7,0.6,0.5,current_period
2026-10-04,10,5,5,2,4,2,4,23,32,7891.04,2.0,2.0,3945.52,0.5,1.0,0.4,0.4,0.4,1.0,current_period
2026-10-05,8,8,6,2,5,1,3,23,33,13755.05,5.0,5.0,2751.0099999999998,1.0,0.75,0.3333333333333333,0.625,0.375,0.5,current_period
2026-10-06,8,6,4,4,4,4,4,22,34,9328.91,4.0,4.0,2332.2275,0.75,0.6666666666666666,1.0,0.5,0.5,1.0,current_period
2026-10-07,10,5,1,4,5,1,4,22,30,3678.23,1.0,1.0,3678.23,0.5,0.2,4.0,0.5,0.4,0.25,current_period
2026-10-08,6,7,4,5,6,8,7,31,43,2552.19,1.0,1.0,2552.19,1.1666666666666667,0.5714285714285714,1.25,1.0,1.1666666666666667,1.6,current_period
2026-10-09,7,5,3,4,6,5,4,28,34,16810.79,7.0,7.0,2401.5414285714287,0.7142857142857143,0.6,1.3333333333333333,0.8571428571428571,0.5714285714285714,1.25,current_period
2026-10-10,7,6,3,5,4,2,4,20,31,18273.98,5.0,5.0,3654.796,0.8571428571428571,0.5,1.6666666666666667,0.5714285714285714,0.5714285714285714,0.4,current_period
2026-10-11,5,5,3,5,3,1,1,19,23,5019.82,2.0,2.0,2509.91,1.0,0.6,1.6666666666666667,0.6,0.2,0.2,current_period
2026-10-12,11,5,4,4,7,3,6,32,40,21297.61,7.0,7.0,3042.5157142857142,0.45454545454545453,0.8,1.0,0.6363636363636364,0.5454545454545454,0.75,current_period
2026-10-13,12,7,5,4,6,3,6,30,43,7935.82,2.0,2.0,3967.91,0.5833333333333334,0.7142857142857143,0.8,0.5,0.5,0.75,current_period
2026-10-14,9,9,6,3,4,3,6,26,40,4695.18,3.0,3.0,1565.0600000000002,1.0,0.6666666666666666,0.5,0.4444444444444444,0.6666666666666666,1.0,current_period
2026-10-15,9,7,7,2,6,7,2,29,40,11364.98,5.0,5.0,2272.996,0.7777777777777778,1.0,0.2857142857142857,0.6666666666666666,0.2222222222222222,3.5,current_period
2026-10-16,4,5,5,3,4,2,4,23,27,13468.039999999999,5.0,5.0,2693.6079999999997,1.25,1.0,0.6,1.0,1.0,0.6666666666666666,current_period
2026-10-17,6,4,6,4,2,3,0,23,25,10569.83,4.0,4.0,2642.4575,0.6666666666666666,1.5,0.6666666666666666,0.3333333333333333,0.0,0.75,current_period
2026-10-18,5,3,2,1,5,4,3,22,23,5350.52,4.0,4.0,1337.63,0.6,0.6666666666666666,0.5,1.0,0.6,4.0,current_period
2026-10-19,15,12,7,6,9,6,4,28,59,8393.86,2.0,2.0,4196.93,0.8,0.5833333333333334,0.8571428571428571,0.6,0.26666666666666666,1.0,current_period
2026-10-20,12,9,3,4,7,4,0,23,39,17913.51,6.0,6.0,2985.5849999999996,0.75,0.3333333333333333,1.3333333333333333,0.5833333333333334,0.0,1.0,current_period
2026-10-21,12,8,4,5,6,2,1,26,38,6184.900000000001,2.0,2.0,3092.4500000000003,0.6666666666666666,0.5,1.25,0.5,0.08333333333333333,0.4,current_period
2026-10-22,5,6,3,1,3,4,2,19,24,7953.61,4.0,4.0,1988.4025,1.2,0.5,0.3333333333333333,0.6,0.4,4.0,current_period
2026-10-23,6,6,1,4,2,7,1,21,27,1008.01,2.0,2.0,504.005,1.0,0.16666666666666666,4.0,0.3333333333333333,0.16666666666666666,1.75,current_period
2026-10-24,8,4,4,2,5,0,3,17,26,4928.43,2.0,2.0,2464.215,0.5,1.0,0.5,0.625,0.375,0.0,current_period
2026-10-25,7,2,2,1,3,3,0,17,18,17889.54,6.0,5.0,2981.59,0.2857142857142857,1.0,0.5,0.42857142857142855,0.0,3.0,current_period
2026-10-26,8,4,5,4,2,4,3,19,30,15376.539999999999,4.0,4.0,3844.1349999999998,0.5,1.25,0.8,0.25,0.375,1.0,current_period
2026-10-27,11,5,2,2,1,2,7,24,30,8246.82,3.0,3.0,2748.94,0.45454545454545453,0.4,1.0,0.09090909090909091,0.6363636363636364,1.0,current_period
2026-10-28,5,5,1,1,8,3,4,25,27,11240.26,7.0,7.0,1605.7514285714285,1.0,0.2,1.0,1.6,0.8,3.0,current_period
2026-11-01,7,4,0,3,0,3,2,17,19,1937.65,1.0,1.0,1937.65,0.5714285714285714,0.0,,0.0,0.2857142857142857,1.0,current_period
2026-11-02,11,8,3,3,4,4,1,26,34,0.0,0.0,0.0,,0.7272727272727273,0.375,1.0,0.36363636363636365,0.09090909090909091,1.3333333333333333,current_period
2026-11-03,5,4,2,1,2,1,3,16,18,3541.39,2.0,2.0,1770.695,0.8,0.5,0.5,0.4,0.6,1.0,current_period
2026-11-04,6,6,3,4,2,2,0,17,23,4633.9400000000005,2.0,2.0,2316.9700000000003,1.0,0.5,1.3333333333333333,0.3333333333333333,0.0,0.5,current_period
2026-11-05,10,4,6,1,3,4,1,23,29,9585.42,3.0,3.0,3195.14,0.4,1.5,0.16666666666666666,0.3,0.1,4.0,current_period
2026-11-06,10,7,7,4,7,4,6,26,45,4697.34,2.0,2.0,2348.67,0.7,1.0,0.5714285714285714,0.7,0.6,1.0,current_period
2026-11-07,13,8,5,4,6,4,3,27,43,4227.8,1.0,1.0,4227.8,0.6153846153846154,0.625,0.8,0.46153846153846156,0.23076923076923078,1.0,current_period
2026-11-08,16,8,4,5,8,4,4,31,49,3904.74,1.0,1.0,3904.74,0.5,0.5,1.25,0.5,0.25,0.8,current_period
2026-11-09,6,7,5,3,9,1,4,25,35,5318.75,3.0,3.0,1772.9166666666667,1.1666666666666667,0.7142857142857143,0.6,1.5,0.6666666666666666,0.3333333333333333,current_period
2026-11-10,8,10,4,7,6,1,2,25,38,6850.47,2.0,2.0,3425.235,1.25,0.4,1.75,0.75,0.25,0.14285714285714285,current_period
2026-11-11,11,8,9,7,8,2,1,27,46,14528.75,6.0,6.0,2421.4583333333335,0.7272727272727273,1.125,0.7777777777777778,0.7272727272727273,0.09090909090909091,0.2857142857142857,current_period
2026-11-12,10,9,7,6,7,6,2,24,47,8235.26,2.0,2.0,4117.63,0.9,0.7777777777777778,0.8571428571428571,0.7,0.2,1.0,current_period
2026-11-13,5,2,3,6,7,3,0,18,26,9610.18,5.0,5.0,1922.036,0.4,1.5,2.0,1.4,0.0,0.5,current_period
2026-11-14,12,4,6,4,4,5,4,26,39,14833.560000000001,6.0,6.0,2472.26,0.3333333333333333,1.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.25,current_period
2026-11-15,6,5,6,5,5,2,3,24,32,14209.21,6.0,6.0,2368.2016666666664,0.8333333333333334,1.2,0.8333333333333334,0.8333333333333334,0.5,0.4,current_period
2026-11-16,13,11,7,4,6,6,3,33,50,13990.23,4.0,4.0,3497.5575,0.8461538461538461,0.6363636363636364,0.5714285714285714,0.46153846153846156,0.23076923076923078,1.5,current_period
2026-11-17,8,6,4,4,8,2,3,22,35,17880.34,5.0,5.0,3576.068,0.75,0.6666666666666666,1.0,1.0,0.375,0.5,current_period
2026-11-18,7,5,3,5,4,1,1,21,26,1786.59,1.0,1.0,1786.59,0.7142857142857143,0.6,1.6666666666666667,0.5714285714285714,0.14285714285714285,0.2,current_period
2026-11-19,15,7,4,3,3,1,1,26,34,18264.65,6.0,6.0,3044.1083333333336,0.4666666666666667,0.5714285714285714,0.75,0.2,0.06666666666666667,0.3333333333333333,current_period
2026-11-20,7,9,3,1,6,0,5,25,31,6862.07,3.0,3.0,2287.3566666666666,1.2857142857142858,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.7142857142857143,0.0,current_period
2026-11-21,7,4,3,2,7,3,1,20,27,6858.78,2.0,2.0,3429.39,0.5714285714285714,0.75,0.6666666666666666,1.0,0.14285714285714285,1.5,current_period
2026-11-22,5,2,4,2,2,6,4,18,25,5407.34,2.0,2.0,2703.67,0.4,2.0,0.5,0.4,0.8,3.0,current_period
2026-11-23,5,6,7,2,4,0,4,25,28,1690.68,2.0,2.0,845.34,1.2,1.1666666666666667,0.2857142857142857,0.8,0.8,0.0,current_period
2026-11-24,11,6,3,3,7,5,5,28,40,4071.1499999999996,2.0,2.0,2035.5749999999998,0.5454545454545454,0.5,1.0,0.6363636363636364,0.45454545454545453,1.6666666666666667,current_period
2026-11-25,7,6,5,2,8,1,3,21,32,4179.96,1.0,1.0,4179.96,0.8571428571428571,0.8333333333333334,0.4,1.1428571428571428,0.42857142857142855,0.5,current_period
2026-11-26,7,6,4,2,3,2,5,23,29,9703.560000000001,5.0,5.0,1940.7120000000002,0.8571428571428571,0.6666666666666666,0.5,0.42857142857142855,0.7142857142857143,1.0,current_period
2026-11-27,3,6,5,3,3,4,2,13,26,16519.7,7.0,7.0,2359.957142857143,2.0,0.8333333333333334,0.6,1.0,0.6666666666666666,1.3333333333333333,current_period
2026-11-28,7,6,5,3,6,5,9,30,41,7776.26,2.0,2.0,3888.13,0.8571428571428571,0.8333333333333334,0.6,0.8571428571428571,1.2857142857142858,1.6666666666666667,current_period
2026-12-01,8,6,4,5,5,1,1,17,30,6113.2300000000005,3.0,3.0,2037.7433333333336,0.75,0.6666666666666666,1.25,0.625,0.125,0.2,current_period
2026-12-02,12,7,8,4,6,3,4,32,44,9981.68,3.0,3.0,3327.226666666667,0.5833333333333334,1.1428571428571428,0.5,0.5,0.3333333333333333,0.75,current_period
2026-12-03,4,3,1,0,3,4,0,12,15,10252.5,3.0,3.0,3417.5,0.75,0.3333333333333333,0.0,0.75,0.0,,current_period
2026-12-04,4,3,3,3,5,1,2,17,21,0.0,0.0,0.0,,0.75,1.0,1.0,1.25,0.5,0.3333333333333333,current_period
2026-12-05,6,7,4,6,5,2,2,14,32,0.0,0.0,0.0,,1.1666666666666667,0.5714285714285714,1.5,0.8333333333333334,0.3333333333333333,0.3333333333333333,current_period
2026-12-06,7,3,7,4,6,4,0,19,31,13976.92,5.0,5.0,2795.384,0.42857142857142855,2.3333333333333335,0.5714285714285714,0.8571428571428571,0.0,1.0,current_period
2026-12-07,9,9,4,4,7,4,4,30,41,11828.23,5.0,5.0,2365.6459999999997,1.0,0.4444444444444444,1.0,0.7777777777777778,0.4444444444444444,1.0,current_period
2026-12-08,9,7,5,4,8,3,2,24,38,12572.59,4.0,4.0,3143.1475,0.7777777777777778,0.7142857142857143,0.8,0.8888888888888888,0.2222222222222222,0.75,current_period
2026-12-09,8,5,3,3,5,3,3,26,30,14381.73,4.0,4.0,3595.4325,0.625,0.6,1.0,0.625,0.375,1.0,current_period
