global_product_id,platform_product_id,platform,product_name,category,subcategory,price,brand,stock_status,tags
P-TAOBAO-162241,taobao_7259997,taobao,耐克 家居用品 45,母婴用品,其他,4640.55,阿迪达斯,有货,
P-TAOBAO-162799,taobao_5045349,taobao,优衣库 家居用品 15,食品饮料,其他,1597.07,格力,有货,
P-TAOBAO-163226,taobao_7499409,taobao,耐克 食品饮料 20,电子产品,其他,3934.83,海尔,有货,
P-TAOBAO-164690,taobao_4454105,taobao,Apple 食品饮料 40,母婴用品,其他,3626.49,阿迪达斯,有货,
P-TAOBAO-164836,taobao_6289428,taobao,Apple 家居用品 79,服装鞋帽,其他,1089.66,三星,有货,
P-TAOBAO-165737,taobao_6318675,taobao,三星 家居用品 42,运动户外,其他,1086.25,优衣库,有货,
P-TAOBAO-166816,taobao_7444771,taobao,ZARA 家居用品 19,食品饮料,其他,1444.29,阿迪达斯,有货,
P-TAOBAO-167382,taobao_6345946,taobao,Apple 家居用品 34,家居用品,其他,2467.68,小米,有货,
P-TAOBAO-167445,taobao_6180725,taobao,耐克 图书文具 25,食品饮料,其他,3670.34,Apple,有货,
P-TAOBAO-169341,taobao_8132789,taobao,格力 电子产品 50,服装鞋帽,其他,1676.18,格力,有货,
P-TAOBAO-169456,taobao_6759192,taobao,小米 食品饮料 80,运动户外,其他,4079.07,格力,有货,
P-TAOBAO-169506,taobao_3851156,taobao,阿迪达斯 食品饮料 18,家居用品,其他,2567.15,ZARA,有货,
P-TAOBAO-171982,taobao_2808852,taobao,小米 电子产品 88,运动户外,其他,1375.18,Apple,有货,
P-TAOBAO-173379,taobao_7864063,taobao,Apple 运动户外 2,家居用品,其他,2135.48,ZARA,有货,
P-TAOBAO-177130,taobao_4312436,taobao,格力 美妆个护 70,家居用品,其他,1659.25,小米,有货,
P-TAOBAO-177190,taobao_1110033,taobao,Apple 食品饮料 60,母婴用品,其他,344.55,ZARA,有货,
P-TAOBAO-179521,taobao_6411242,taobao,阿迪达斯 美妆个护 78,电子产品,其他,1246.24,三星,有货,
P-TAOBAO-179606,taobao_2141247,taobao,优衣库 家居用品 70,母婴用品,其他,3579.44,海尔,有货,
P-TAOBAO-179797,taobao_3198667,taobao,小米 食品饮料 42,电子产品,其他,1445.68,耐克,有货,
P-TAOBAO-181447,taobao_9901409,taobao,格力 图书文具 15,美妆个护,其他,2532.71,三星,有货,
P-TAOBAO-181557,taobao_7511519,taobao,优衣库 母婴用品 48,图书文具,其他,4613.57,阿迪达斯,有货,
P-TAOBAO-183656,taobao_8850454,taobao,优衣库 美妆个护 50,运动户外,其他,1932.89,格力,有货,
P-TAOBAO-183791,taobao_8826750,taobao,海尔 图书文具 49,母婴用品,其他,3999.68,优衣库,有货,
P-TAOBAO-184565,taobao_5873149,taobao,耐克 母婴用品 43,服装鞋帽,其他,2948.67,阿迪达斯,有货,
P-TAOBAO-185832,taobao_5575828,taobao,华为 服装鞋帽 62,母婴用品,其他,4182.57,三星,有货,
P-TAOBAO-186221,taobao_2268876,taobao,耐克 食品饮料 92,食品饮料,其他,4371.42,海尔,有货,
P-TAOBAO-187388,taobao_7073852,taobao,优衣库 美妆个护 1,美妆个护,其他,205.92,华为,有货,
P-TAOBAO-188514,taobao_2296088,taobao,华为 食品饮料 66,母婴用品,其他,1907.19,耐克,有货,
P-TAOBAO-189289,taobao_8130212,taobao,Apple 食品饮料 39,母婴用品,其他,1533.01,小米,有货,
P-TAOBAO-189551,taobao_6399048,taobao,华为 家居用品 79,图书文具,其他,1391.55,小米,有货,
P-TAOBAO-190213,taobao_4988970,taobao,耐克 母婴用品 66,母婴用品,其他,1189.95,阿迪达斯,有货,
P-TAOBAO-191039,taobao_6903490,taobao,华为 家居用品 18,服装鞋帽,其他,3760.33,海尔,有货,
P-TAOBAO-192165,taobao_2253515,taobao,海尔 图书文具 49,运动户外,其他,3777.26,小米,有货,
P-TAOBAO-192377,taobao_2772309,taobao,海尔 美妆个护 98,运动户外,其他,1529.97,三星,有货,
P-TAOBAO-193600,taobao_8722647,taobao,格力 母婴用品 42,运动户外,其他,3254.53,海尔,有货,
P-TAOBAO-194419,taobao_6743496,taobao,海尔 家居用品 91,食品饮料,其他,1345.74,格力,有货,
P-TAOBAO-194981,taobao_8424329,taobao,耐克 图书文具 46,母婴用品,其他,2975.10,阿迪达斯,有货,
P-TAOBAO-195605,taobao_4633515,taobao,海尔 服装鞋帽 77,图书文具,其他,2982.18,耐克,有货,
P-TAOBAO-196903,taobao_7466492,taobao,三星 运动户外 1,图书文具,其他,899.86,三星,有货,
P-TAOBAO-199271,taobao_9529424,taobao,小米 运动户外 80,食品饮料,其他,2062.39,Apple,有货,
P-TAOBAO-199530,taobao_6540664,taobao,格力 食品饮料 44,食品饮料,其他,2634.40,ZARA,有货,
P-TAOBAO-200203,taobao_5516298,taobao,海尔 母婴用品 96,母婴用品,其他,3491.47,小米,有货,
P-TAOBAO-201634,taobao_8272469,taobao,海尔 家居用品 44,运动户外,其他,4253.04,Apple,有货,
P-TAOBAO-201771,taobao_2429024,taobao,海尔 家居用品 60,食品饮料,其他,2671.07,华为,有货,
P-TAOBAO-202455,taobao_7820900,taobao,耐克 运动户外 65,母婴用品,其他,4417.23,优衣库,有货,
P-TAOBAO-202563,taobao_7938496,taobao,海尔 服装鞋帽 71,美妆个护,其他,367.50,海尔,有货,
P-TAOBAO-202929,taobao_9040492,taobao,Apple 电子产品 91,电子产品,其他,2691.53,Apple,有货,
P-TAOBAO-203027,taobao_5234297,taobao,三星 母婴用品 52,美妆个护,其他,284.53,Apple,有货,
P-TAOBAO-203123,taobao_5032539,taobao,三星 家居用品 69,家居用品,其他,4542.29,耐克,有货,
P-TAOBAO-204355,taobao_6699400,taobao,阿迪达斯 电子产品 12,运动户外,其他,1329.41,格力,有货,
P-TAOBAO-205846,taobao_8276917,taobao,华为 母婴用品 49,美妆个护,其他,522.80,ZARA,有货,
P-TAOBAO-207521,taobao_7216103,taobao,海尔 美妆个护 10,家居用品,其他,1649.96,优衣库,有货,
P-TAOBAO-208734,taobao_8880202,taobao,耐克 图书文具 81,电子产品,其他,2176.45,ZARA,有货,
P-TAOBAO-209863,taobao_7521287,taobao,小米 家居用品 36,母婴用品,其他,1927.17,华为,有货,
P-TAOBAO-209956,taobao_9918084,taobao,小米 食品饮料 42,食品饮料,其他,3846.63,阿迪达斯,有货,
P-TAOBAO-210037,taobao_8929083,taobao,小米 家居用品 1,食品饮料,其他,1188.59,耐克,有货,
P-TAOBAO-210541,taobao_9907966,taobao,耐克 服装鞋帽 50,母婴用品,其他,357.30,三星,有货,
P-TAOBAO-213761,taobao_8487124,taobao,小米 食品饮料 53,家居用品,其他,3205.38,海尔,有货,
P-TAOBAO-214527,taobao_5139559,taobao,优衣库 运动户外 90,母婴用品,其他,215.82,耐克,有货,
P-TAOBAO-216218,taobao_5802915,taobao,小米 图书文具 4,运动户外,其他,3239.61,优衣库,有货,
P-TAOBAO-216482,taobao_3115555,taobao,三星 图书文具 19,运动户外,其他,2077.29,耐克,有货,
P-TAOBAO-216699,taobao_5336539,taobao,格力 家居用品 4,电子产品,其他,4447.34,耐克,有货,
P-TAOBAO-216962,taobao_3495788,taobao,优衣库 美妆个护 76,家居用品,其他,2065.54,Apple,有货,
P-TAOBAO-219587,taobao_1606112,taobao,阿迪达斯 家居用品 75,母婴用品,其他,742.66,华为,有货,
P-TAOBAO-219590,taobao_4340470,taobao,华为 电子产品 52,图书文具,其他,3026.94,三星,有货,
P-TAOBAO-219659,taobao_4500921,taobao,阿迪达斯 服装鞋帽 11,运动户外,其他,3537.31,阿迪达斯,有货,
P-TAOBAO-220347,taobao_3198498,taobao,海尔 食品饮料 33,电子产品,其他,723.54,优衣库,有货,
P-TAOBAO-220979,taobao_1849969,taobao,ZARA 食品饮料 55,运动户外,其他,2335.68,格力,有货,
P-TAOBAO-222837,taobao_4266779,taobao,三星 食品饮料 39,电子产品,其他,4531.97,格力,有货,
P-TAOBAO-222930,taobao_1824063,taobao,Apple 美妆个护 14,服装鞋帽,其他,4652.42,优衣库,有货,
P-TAOBAO-223837,taobao_9388267,taobao,海尔 母婴用品 89,电子产品,其他,3843.85,格力,有货,
P-TAOBAO-223915,taobao_6432634,taobao,华为 家居用品 97,食品饮料,其他,4721.43,海尔,有货,
P-TAOBAO-224833,taobao_3410124,taobao,耐克 母婴用品 48,服装鞋帽,其他,1147.18,小米,有货,
P-TAOBAO-225853,taobao_8586191,taobao,华为 美妆个护 47,图书文具,其他,95.03,海尔,有货,
P-TAOBAO-226007,taobao_7184360,taobao,阿迪达斯 母婴用品 75,家居用品,其他,994.44,优衣库,有货,
P-TAOBAO-226491,taobao_6548800,taobao,耐克 电子产品 1,图书文具,其他,2870.52,小米,有货,
P-TAOBAO-227301,taobao_9406716,taobao,格力 食品饮料 97,图书文具,其他,2497.40,三星,有货,
P-TAOBAO-228353,taobao_5939213,taobao,阿迪达斯 电子产品 36,服装鞋帽,其他,2915.54,ZARA,有货,
P-TAOBAO-229611,taobao_8775912,taobao,三星 服装鞋帽 88,美妆个护,其他,4297.62,优衣库,有货,
P-TAOBAO-230879,taobao_9861182,taobao,阿迪达斯 家居用品 96,服装鞋帽,其他,3709.77,阿迪达斯,有货,
P-TAOBAO-231806,taobao_1023462,taobao,华为 美妆个护 14,电子产品,其他,3370.54,格力,有货,
P-TAOBAO-232262,taobao_3634813,taobao,阿迪达斯 母婴用品 72,母婴用品,其他,2436.68,耐克,有货,
P-TAOBAO-232289,taobao_7775491,taobao,三星 家居用品 25,图书文具,其他,3411.06,海尔,有货,
P-TAOBAO-232481,taobao_5389165,taobao,ZARA 电子产品 79,服装鞋帽,其他,2946.78,三星,有货,
P-TAOBAO-235352,taobao_6734280,taobao,三星 电子产品 44,图书文具,其他,487.12,ZARA,有货,
P-TAOBAO-236528,taobao_5640161,taobao,ZARA 服装鞋帽 47,服装鞋帽,其他,3517.87,海尔,有货,
P-TAOBAO-236578,taobao_2466973,taobao,海尔 食品饮料 77,母婴用品,其他,3937.07,三星,有货,
P-TAOBAO-237082,taobao_5970455,taobao,Apple 图书文具 2,家居用品,其他,2252.42,ZARA,有货,
P-TAOBAO-238042,taobao_1519067,taobao,优衣库 家居用品 66,美妆个护,其他,1947.76,格力,有货,
P-TAOBAO-238337,taobao_4882303,taobao,阿迪达斯 运动户外 100,食品饮料,其他,3888.65,阿迪达斯,有货,
P-TAOBAO-240576,taobao_3071032,taobao,Apple 运动户外 63,图书文具,其他,453.32,华为,有货,
P-TAOBAO-241862,taobao_7684484,taobao,格力 运动户外 100,母婴用品,其他,1371.17,格力,有货,
P-TAOBAO-242978,taobao_5274439,taobao,耐克 电子产品 98,食品饮料,其他,2636.38,小米,有货,
P-TAOBAO-246013,taobao_4782652,taobao,耐克 运动户外 57,食品饮料,其他,971.83,小米,有货,
P-TAOBAO-246100,taobao_5141170,taobao,优衣库 母婴用品 5,母婴用品,其他,810.78,三星,有货,
P-TAOBAO-246901,taobao_8810872,taobao,耐克 母婴用品 72,食品饮料,其他,3284.48,阿迪达斯,有货,
P-TAOBAO-247672,taobao_6812322,taobao,ZARA 运动户外 56,美妆个护,其他,1167.45,耐克,有货,
P-TAOBAO-247685,taobao_9769263,taobao,格力 图书文具 80,电子产品,其他,4358.92,Apple,有货,
P-TAOBAO-247732,taobao_2649560,taobao,海尔 食品饮料 68,家居用品,其他,3213.81,优衣库,有货,
P-TAOBAO-248496,taobao_3930145,taobao,小米 电子产品 94,图书文具,其他,3960.08,优衣库,有货,
P-TAOBAO-250103,taobao_4037633,taobao,华为 电子产品 7,运动户外,其他,109.26,小米,有货,
P-TAOBAO-251981,taobao_7050876,taobao,三星 母婴用品 91,母婴用品,其他,4964.90,华为,有货,
P-TAOBAO-253690,taobao_3510387,taobao,海尔 运动户外 6,母婴用品,其他,3908.94,ZARA,有货,
P-TAOBAO-254005,taobao_7894180,taobao,优衣库 母婴用品 58,食品饮料,其他,4236.50,格力,有货,
P-TAOBAO-255979,taobao_8645453,taobao,Apple 服装鞋帽 47,食品饮料,其他,1777.50,小米,有货,
P-TAOBAO-255992,taobao_4075451,taobao,三星 母婴用品 40,运动户外,其他,1491.93,阿迪达斯,有货,
P-TAOBAO-256753,taobao_9518475,taobao,ZARA 图书文具 100,美妆个护,其他,2612.21,Apple,有货,
P-TAOBAO-258884,taobao_7415423,taobao,小米 电子产品 67,食品饮料,其他,3701.13,优衣库,有货,
P-TAOBAO-259150,taobao_5118688,taobao,格力 食品饮料 49,电子产品,其他,3863.62,优衣库,有货,
P-TAOBAO-260518,taobao_7345261,taobao,阿迪达斯 美妆个护 19,家居用品,其他,1163.54,华为,有货,
P-TAOBAO-261332,taobao_7313874,taobao,海尔 食品饮料 15,母婴用品,其他,4082.29,ZARA,有货,
P-TAOBAO-262081,taobao_6139802,taobao,三星 运动户外 58,电子产品,其他,2291.94,三星,有货,
P-TAOBAO-263277,taobao_5392911,taobao,三星 图书文具 67,美妆个护,其他,1917.98,海尔,有货,
P-TAOBAO-264066,taobao_1954626,taobao,ZARA 图书文具 96,服装鞋帽,其他,1475.00,优衣库,有货,
P-TAOBAO-264657,taobao_6388899,taobao,三星 服装鞋帽 18,食品饮料,其他,2538.56,华为,有货,
P-TAOBAO-265922,taobao_5496464,taobao,华为 食品饮料 37,美妆个护,其他,953.29,Apple,有货,
P-TAOBAO-266626,taobao_7340630,taobao,海尔 食品饮料 59,美妆个护,其他,2779.67,耐克,有货,
P-TAOBAO-267469,taobao_3579430,taobao,阿迪达斯 运动户外 38,母婴用品,其他,4825.63,三星,有货,
P-TAOBAO-267643,taobao_5082117,taobao,华为 美妆个护 5,食品饮料,其他,4834.86,华为,有货,
P-TAOBAO-268552,taobao_8427589,taobao,格力 美妆个护 30,食品饮料,其他,2685.93,小米,有货,
P-TAOBAO-270781,taobao_4713075,taobao,小米 服装鞋帽 61,运动户外,其他,2076.09,三星,有货,
P-TAOBAO-271082,taobao_9485133,taobao,Apple 图书文具 57,运动户外,其他,988.77,优衣库,有货,
P-TAOBAO-271127,taobao_5577928,taobao,阿迪达斯 电子产品 39,运动户外,其他,4110.43,海尔,有货,
P-TAOBAO-272554,taobao_9097888,taobao,阿迪达斯 图书文具 76,电子产品,其他,3279.06,华为,有货,
P-TAOBAO-273069,taobao_8794104,taobao,耐克 服装鞋帽 70,母婴用品,其他,140.39,耐克,有货,
P-TAOBAO-273216,taobao_4312173,taobao,海尔 美妆个护 54,服装鞋帽,其他,1692.44,华为,有货,
P-TAOBAO-275357,taobao_6002721,taobao,耐克 运动户外 54,运动户外,其他,224.33,ZARA,有货,
P-TAOBAO-277802,taobao_4420792,taobao,三星 美妆个护 87,母婴用品,其他,2906.60,阿迪达斯,有货,
P-TAOBAO-278226,taobao_3078805,taobao,海尔 服装鞋帽 82,服装鞋帽,其他,3470.51,阿迪达斯,有货,
P-TAOBAO-278392,taobao_3544400,taobao,华为 食品饮料 23,食品饮料,其他,991.31,阿迪达斯,有货,
P-TAOBAO-279199,taobao_4410571,taobao,优衣库 食品饮料 39,图书文具,其他,2085.61,耐克,有货,
P-TAOBAO-279529,taobao_4699869,taobao,华为 母婴用品 84,家居用品,其他,65.27,阿迪达斯,有货,
P-TAOBAO-280984,taobao_5047776,taobao,ZARA 食品饮料 92,图书文具,其他,707.99,Apple,有货,
P-TAOBAO-281478,taobao_2920289,taobao,ZARA 母婴用品 75,服装鞋帽,其他,1367.46,Apple,有货,
P-TAOBAO-282476,taobao_3293277,taobao,优衣库 图书文具 69,运动户外,其他,1515.64,华为,有货,
P-TAOBAO-283285,taobao_4361836,taobao,耐克 食品饮料 27,电子产品,其他,1448.18,Apple,有货,
P-TAOBAO-283693,taobao_9932465,taobao,Apple 美妆个护 31,运动户外,其他,606.99,耐克,有货,
P-TAOBAO-283822,taobao_1197904,taobao,Apple 运动户外 42,运动户外,其他,4711.48,Apple,有货,
P-TAOBAO-285033,taobao_6707289,taobao,格力 图书文具 88,家居用品,其他,3869.73,优衣库,有货,
P-TAOBAO-285713,taobao_3608196,taobao,格力 服装鞋帽 98,运动户外,其他,4174.44,耐克,有货,
P-TAOBAO-285913,taobao_9807494,taobao,海尔 母婴用品 58,食品饮料,其他,2710.41,阿迪达斯,有货,
P-TAOBAO-286283,taobao_5687157,taobao,阿迪达斯 母婴用品 12,图书文具,其他,1920.27,格力,有货,
P-TAOBAO-287660,taobao_6311422,taobao,阿迪达斯 食品饮料 87,图书文具,其他,3982.33,海尔,有货,
P-TAOBAO-288302,taobao_9639671,taobao,ZARA 家居用品 54,运动户外,其他,2197.59,格力,有货,
P-TAOBAO-289484,taobao_9920232,taobao,华为 服装鞋帽 72,母婴用品,其他,4397.67,耐克,有货,
P-TAOBAO-291628,taobao_8737467,taobao,华为 美妆个护 87,电子产品,其他,3329.65,阿迪达斯,有货,
P-TAOBAO-291803,taobao_9448532,taobao,三星 母婴用品 92,母婴用品,其他,3116.03,阿迪达斯,有货,
P-TAOBAO-292785,taobao_9552524,taobao,阿迪达斯 家居用品 49,母婴用品,其他,3245.05,ZARA,有货,
P-TAOBAO-293104,taobao_7903524,taobao,阿迪达斯 食品饮料 21,母婴用品,其他,2418.33,阿迪达斯,有货,
P-TAOBAO-295460,taobao_8460744,taobao,优衣库 美妆个护 53,食品饮料,其他,2606.50,三星,有货,
P-TAOBAO-295494,taobao_6200252,taobao,格力 服装鞋帽 16,图书文具,其他,3884.15,三星,有货,
P-TAOBAO-295813,taobao_2339760,taobao,三星 服装鞋帽 19,运动户外,其他,831.70,格力,有货,
P-TAOBAO-296518,taobao_6251907,taobao,优衣库 美妆个护 94,运动户外,其他,133.66,ZARA,有货,
P-TAOBAO-298258,taobao_3418740,taobao,小米 家居用品 22,美妆个护,其他,1294.53,Apple,有货,
P-TAOBAO-299548,taobao_4525177,taobao,华为 电子产品 45,运动户外,其他,2932.15,优衣库,有货,
P-TAOBAO-300600,taobao_8622764,taobao,三星 服装鞋帽 100,图书文具,其他,4369.31,格力,有货,
P-TAOBAO-301228,taobao_8851558,taobao,耐克 图书文具 44,母婴用品,其他,2335.98,海尔,有货,
P-TAOBAO-301248,taobao_5395723,taobao,海尔 母婴用品 44,食品饮料,其他,3528.97,优衣库,有货,
P-TAOBAO-302811,taobao_8954731,taobao,华为 图书文具 73,食品饮料,其他,2298.02,优衣库,有货,
P-TAOBAO-303984,taobao_4844439,taobao,小米 母婴用品 72,美妆个护,其他,1628.29,耐克,有货,
P-TAOBAO-305281,taobao_7349258,taobao,格力 图书文具 51,家居用品,其他,4923.86,海尔,有货,
P-TAOBAO-305965,taobao_2735888,taobao,阿迪达斯 图书文具 31,母婴用品,其他,2272.23,华为,有货,
P-TAOBAO-308711,taobao_6117877,taobao,阿迪达斯 服装鞋帽 2,图书文具,其他,4700.16,小米,有货,
P-TAOBAO-309676,taobao_5082419,taobao,海尔 图书文具 17,美妆个护,其他,1153.49,优衣库,有货,
P-TAOBAO-312020,taobao_9037875,taobao,三星 家居用品 53,食品饮料,其他,1417.81,Apple,有货,
P-TAOBAO-312713,taobao_3089555,taobao,耐克 服装鞋帽 1,电子产品,其他,383.36,海尔,有货,
P-TAOBAO-315337,taobao_5599826,taobao,三星 美妆个护 21,图书文具,其他,265.93,耐克,有货,
P-TAOBAO-315658,taobao_6679553,taobao,优衣库 母婴用品 40,美妆个护,其他,4644.59,ZARA,有货,
P-TAOBAO-316157,taobao_5702794,taobao,华为 食品饮料 70,服装鞋帽,其他,4249.07,格力,有货,
P-TAOBAO-316598,taobao_6827456,taobao,耐克 服装鞋帽 64,食品饮料,其他,1621.44,小米,有货,
P-TAOBAO-317272,taobao_2576493,taobao,格力 电子产品 71,家居用品,其他,1280.08,耐克,有货,
P-TAOBAO-319066,taobao_2663539,taobao,阿迪达斯 食品饮料 44,母婴用品,其他,2114.57,三星,有货,
P-TAOBAO-319076,taobao_9817490,taobao,阿迪达斯 服装鞋帽 53,运动户外,其他,4370.47,海尔,有货,
P-TAOBAO-322974,taobao_8673171,taobao,华为 服装鞋帽 99,母婴用品,其他,4981.72,三星,有货,
P-TAOBAO-323544,taobao_3255764,taobao,小米 图书文具 63,美妆个护,其他,3187.60,三星,有货,
P-TAOBAO-323674,taobao_4285792,taobao,优衣库 服装鞋帽 31,运动户外,其他,747.14,阿迪达斯,有货,
P-TAOBAO-325250,taobao_4523935,taobao,格力 图书文具 83,母婴用品,其他,3503.91,耐克,有货,
P-TAOBAO-326506,taobao_2167167,taobao,小米 食品饮料 15,运动户外,其他,1385.58,耐克,有货,
P-TAOBAO-328656,taobao_9468399,taobao,阿迪达斯 运动户外 100,运动户外,其他,3454.57,小米,有货,
P-TAOBAO-328794,taobao_6904654,taobao,海尔 食品饮料 56,母婴用品,其他,1357.58,阿迪达斯,有货,
P-TAOBAO-328980,taobao_2554756,taobao,耐克 美妆个护 39,电子产品,其他,2992.32,ZARA,有货,
P-TAOBAO-329006,taobao_9279754,taobao,三星 美妆个护 17,运动户外,其他,698.50,华为,有货,
P-TAOBAO-329256,taobao_6465946,taobao,小米 家居用品 26,运动户外,其他,1122.18,三星,有货,
P-TAOBAO-329795,taobao_1692325,taobao,Apple 服装鞋帽 96,食品饮料,其他,1680.78,阿迪达斯,有货,
P-TAOBAO-330766,taobao_9910261,taobao,耐克 母婴用品 20,图书文具,其他,4245.79,三星,有货,
P-TAOBAO-331369,taobao_6402285,taobao,格力 家居用品 67,服装鞋帽,其他,4088.80,耐克,有货,
P-TAOBAO-331534,taobao_6951271,taobao,Apple 运动户外 51,运动户外,其他,3348.06,Apple,有货,
P-TAOBAO-332888,taobao_9357028,taobao,优衣库 食品饮料 25,图书文具,其他,2364.72,优衣库,有货,
P-TAOBAO-333775,taobao_6158955,taobao,华为 电子产品 72,家居用品,其他,686.76,阿迪达斯,有货,
P-TAOBAO-334946,taobao_4681734,taobao,海尔 母婴用品 90,运动户外,其他,104.22,三星,有货,
P-TAOBAO-335445,taobao_7111391,taobao,华为 运动户外 4,运动户外,其他,2127.84,Apple,有货,
P-TAOBAO-336993,taobao_7023134,taobao,Apple 运动户外 4,家居用品,其他,135.14,阿迪达斯,有货,
P-TAOBAO-337538,taobao_8231429,taobao,华为 图书文具 5,母婴用品,其他,174.82,小米,有货,
P-TAOBAO-339342,taobao_4451683,taobao,海尔 服装鞋帽 62,电子产品,其他,1603.22,小米,有货,
P-TAOBAO-339621,taobao_6124721,taobao,耐克 食品饮料 49,运动户外,其他,3607.72,ZARA,有货,
P-TAOBAO-341372,taobao_8232039,taobao,耐克 图书文具 56,母婴用品,其他,387.28,小米,有货,
P-TAOBAO-344235,taobao_7924176,taobao,ZARA 美妆个护 67,食品饮料,其他,3755.73,三星,有货,
P-TAOBAO-344481,taobao_7659782,taobao,华为 服装鞋帽 32,美妆个护,其他,929.87,华为,有货,
P-TAOBAO-344509,taobao_9390872,taobao,阿迪达斯 食品饮料 30,食品饮料,其他,3627.85,优衣库,有货,
P-TAOBAO-347473,taobao_5502754,taobao,格力 电子产品 53,电子产品,其他,3947.49,Apple,有货,
P-TAOBAO-347758,taobao_3124467,taobao,华为 食品饮料 13,图书文具,其他,3125.43,阿迪达斯,有货,
P-TAOBAO-348534,taobao_2216539,taobao,格力 美妆个护 31,图书文具,其他,4504.41,三星,有货,
P-TAOBAO-349396,taobao_9429346,taobao,优衣库 食品饮料 36,电子产品,其他,4866.19,优衣库,有货,
P-TAOBAO-353292,taobao_7144100,taobao,Apple 母婴用品 14,电子产品,其他,3655.62,优衣库,有货,
P-TAOBAO-353331,taobao_1326725,taobao,阿迪达斯 电子产品 38,食品饮料,其他,2956.18,耐克,有货,
P-TAOBAO-356213,taobao_5118270,taobao,格力 母婴用品 9,食品饮料,其他,2161.88,华为,有货,
P-TAOBAO-356669,taobao_9154756,taobao,耐克 图书文具 1,食品饮料,其他,3356.54,华为,有货,
P-TAOBAO-357495,taobao_2630001,taobao,华为 电子产品 23,母婴用品,其他,3019.38,格力,有货,
P-TAOBAO-357784,taobao_2878734,taobao,Apple 电子产品 93,母婴用品,其他,4630.63,ZARA,有货,
P-TAOBAO-358137,taobao_7268451,taobao,格力 运动户外 74,服装鞋帽,其他,2853.55,阿迪达斯,有货,
P-TAOBAO-361849,taobao_9484330,taobao,ZARA 电子产品 25,图书文具,其他,1358.86,三星,有货,
P-TAOBAO-363621,taobao_5446056,taobao,海尔 运动户外 35,美妆个护,其他,1041.51,阿迪达斯,有货,
P-TAOBAO-363628,taobao_9493454,taobao,三星 图书文具 90,食品饮料,其他,2660.59,小米,有货,
P-TAOBAO-363689,taobao_9899398,taobao,海尔 母婴用品 16,运动户外,其他,303.61,优衣库,有货,
P-TAOBAO-364850,taobao_6276233,taobao,耐克 图书文具 44,食品饮料,其他,245.08,耐克,有货,
P-TAOBAO-367644,taobao_2657032,taobao,格力 电子产品 8,运动户外,其他,1909.05,华为,有货,
P-TAOBAO-368586,taobao_3505221,taobao,优衣库 美妆个护 6,美妆个护,其他,3366.21,三星,有货,
P-TAOBAO-369705,taobao_3421822,taobao,ZARA 家居用品 59,运动户外,其他,2769.75,Apple,有货,
P-TAOBAO-371693,taobao_7159932,taobao,小米 美妆个护 52,运动户外,其他,1458.61,小米,有货,
P-TAOBAO-372644,taobao_6877728,taobao,三星 母婴用品 54,图书文具,其他,2464.59,三星,有货,
P-TAOBAO-372681,taobao_7506111,taobao,小米 美妆个护 69,母婴用品,其他,1142.89,耐克,有货,
P-TAOBAO-373497,taobao_2213611,taobao,ZARA 电子产品 81,图书文具,其他,646.42,耐克,有货,
P-TAOBAO-377630,taobao_1816629,taobao,ZARA 图书文具 28,美妆个护,其他,676.82,海尔,有货,
P-TAOBAO-377840,taobao_7804636,taobao,优衣库 食品饮料 76,图书文具,其他,733.94,海尔,有货,
P-TAOBAO-378251,taobao_5159186,taobao,Apple 服装鞋帽 23,母婴用品,其他,2437.01,华为,有货,
P-TAOBAO-379686,taobao_1688864,taobao,格力 图书文具 22,母婴用品,其他,3591.30,华为,有货,
P-TAOBAO-380758,taobao_2692748,taobao,格力 美妆个护 9,电子产品,其他,207.91,华为,有货,
P-TAOBAO-380863,taobao_6246257,taobao,Apple 食品饮料 71,图书文具,其他,2439.44,海尔,有货,
P-TAOBAO-381314,taobao_6756991,taobao,三星 运动户外 33,食品饮料,其他,3485.23,格力,有货,
P-TAOBAO-382305,taobao_3762468,taobao,阿迪达斯 母婴用品 49,家居用品,其他,3451.18,三星,有货,
P-TAOBAO-383549,taobao_5964787,taobao,小米 电子产品 62,美妆个护,其他,2669.80,阿迪达斯,有货,
P-TAOBAO-384655,taobao_2240361,taobao,格力 服装鞋帽 44,食品饮料,其他,1543.05,耐克,有货,
P-TAOBAO-384748,taobao_7286879,taobao,格力 食品饮料 9,美妆个护,其他,1194.90,三星,有货,
P-TAOBAO-385919,taobao_2850000,taobao,格力 服装鞋帽 30,运动户外,其他,2808.78,Apple,有货,
P-TAOBAO-387291,taobao_8273229,taobao,阿迪达斯 服装鞋帽 32,食品饮料,其他,3933.80,华为,有货,
P-TAOBAO-389026,taobao_1714714,taobao,Apple 母婴用品 46,美妆个护,其他,2449.24,海尔,有货,
P-TAOBAO-390372,taobao_7983229,taobao,优衣库 食品饮料 58,家居用品,其他,2523.35,Apple,有货,
P-TAOBAO-392116,taobao_2232970,taobao,ZARA 家居用品 14,母婴用品,其他,364.12,海尔,有货,
P-TAOBAO-393727,taobao_6038337,taobao,ZARA 美妆个护 95,电子产品,其他,1818.21,优衣库,有货,
P-TAOBAO-394987,taobao_1608007,taobao,阿迪达斯 食品饮料 9,美妆个护,其他,3109.61,海尔,有货,
P-TAOBAO-395142,taobao_1844638,taobao,海尔 食品饮料 26,食品饮料,其他,2501.68,优衣库,有货,
