order_item_id,order_id,global_product_id,quantity,unit_price,item_total,sku_info
269863,TAOBAO20250524572757,P-TAOBAO-400901,1,374.22,374.22,{}
269864,TAOBAO20250524572757,P-TAOBAO-632030,1,721.76,721.76,{}
269865,TAOBAO20250524803242,P-TAOBAO-268552,1,447.91,447.91,{}
269866,TAOBAO20250524803242,P-TAOBAO-542334,1,140.37,140.37,{}
269867,TAOBAO20250524803242,P-TAOBAO-348534,1,333.49,333.49,{}
269868,TAOBAO20250528352538,P-TAOBAO-549972,1,465.42,465.42,{}
269869,TAOBAO20250528352538,P-TAOBAO-784985,1,144.48,144.48,{}
269870,TAOBAO20250528352538,P-TAOBAO-503288,1,251.35,251.35,{}
269871,TAOBAO20250528353448,P-TAOBAO-717967,1,2213.23,2213.23,{}
269872,TAOBAO20250528353448,P-TAOBAO-184565,1,1000.22,1000.22,{}
269873,TAOBAO20250528353448,P-TAOBAO-450675,1,1146.48,1146.48,{}
269874,TAOBAO20250602478272,P-TAOBAO-392116,1,1363.82,1363.82,{}
269875,TAOBAO20250602478272,P-TAOBAO-605816,1,3162.63,3162.63,{}
269876,TAOBAO20250602669460,P-TAOBAO-336993,1,1101.62,1101.62,{}
269877,TAOBAO20250602669460,P-TAOBAO-166816,1,1641.91,1641.91,{}
269878,TAOBAO20250602794934,P-TAOBAO-124850,1,144.75,144.75,{}
269879,TAOBAO20250602794934,P-TAOBAO-845978,1,215.70,215.70,{}
269880,TAOBAO20250604481192,P-TAOBAO-909367,1,461.24,461.24,{}
269881,TAOBAO20250604481192,P-TAOBAO-810566,1,792.24,792.24,{}
269882,TAOBAO20250606374059,P-TAOBAO-939149,1,903.76,903.76,{}
269883,TAOBAO20250606374059,P-TAOBAO-763655,1,775.24,775.24,{}
269884,TAOBAO20250606374059,P-TAOBAO-271082,1,733.20,733.20,{}
269885,TAOBAO20250606590755,P-TAOBAO-516018,1,284.38,284.38,{}
269886,TAOBAO20250606590755,P-TAOBAO-835361,1,197.77,197.77,{}
269887,TAOBAO20250606590755,P-TAOBAO-250103,1,274.67,274.67,{}
269888,TAOBAO20250606765829,P-TAOBAO-140002,1,2177.80,2177.80,{}
269889,TAOBAO20250606765829,P-TAOBAO-823541,1,2729.80,2729.80,{}
269890,TAOBAO20250606827798,P-TAOBAO-510095,1,1800.25,1800.25,{}
269891,TAOBAO20250606827798,P-TAOBAO-975768,1,347.87,347.87,{}
269892,TAOBAO20250606827798,P-TAOBAO-631057,1,1274.16,1274.16,{}
269893,TAOBAO20250610435593,P-TAOBAO-950651,1,1635.86,1635.86,{}
269894,TAOBAO20250610435593,P-TAOBAO-585212,1,2258.09,2258.09,{}
269895,TAOBAO20250616606906,P-TAOBAO-730658,1,872.78,872.78,{}
269896,TAOBAO20250616606906,P-TAOBAO-845978,1,3845.89,3845.89,{}
269897,TAOBAO20250616907903,P-TAOBAO-677973,1,2215.79,2215.79,{}
269898,TAOBAO20250616907903,P-TAOBAO-129631,1,958.59,958.59,{}
269899,TAOBAO20250616907903,P-TAOBAO-877109,1,1169.11,1169.11,{}
269900,TAOBAO20250617110439,P-TAOBAO-919362,1,791.92,791.92,{}
269901,TAOBAO20250617110439,P-TAOBAO-417420,1,765.25,765.25,{}
269902,TAOBAO20250617865373,P-TAOBAO-260518,1,288.66,288.66,{}
269903,TAOBAO20250617865373,P-TAOBAO-525792,1,302.23,302.23,{}
269904,TAOBAO20250618633597,P-TAOBAO-303984,1,1244.85,1244.85,{}
269905,TAOBAO20250618633597,P-TAOBAO-876277,1,374.23,374.23,{}
269906,TAOBAO20250618633597,P-TAOBAO-831878,1,1944.18,1944.18,{}
269907,TAOBAO20250618817369,P-TAOBAO-605496,1,1237.61,1237.61,{}
269908,TAOBAO20250618817369,P-TAOBAO-978937,1,3014.77,3014.77,{}
269909,TAOBAO20250619243438,P-TAOBAO-476488,1,1260.31,1260.31,{}
269910,TAOBAO20250619243438,P-TAOBAO-316157,1,1310.60,1310.60,{}
269911,TAOBAO20250619243438,P-TAOBAO-812738,1,1673.38,1673.38,{}
269912,TAOBAO20250626208352,P-TAOBAO-563444,1,1361.27,1361.27,{}
269913,TAOBAO20250626208352,P-TAOBAO-156949,1,3041.06,3041.06,{}
269914,TAOBAO20250626441804,P-TAOBAO-927661,1,879.32,879.32,{}
269915,TAOBAO20250626441804,P-TAOBAO-639018,1,3296.62,3296.62,{}
269916,TAOBAO20250628348156,P-TAOBAO-461880,1,354.52,354.52,{}
269917,TAOBAO20250628348156,P-TAOBAO-593597,1,326.01,326.01,{}
269918,TAOBAO20250628348156,P-TAOBAO-581088,1,574.06,574.06,{}
269919,TAOBAO20250702181147,P-TAOBAO-226491,1,41.62,41.62,{}
269920,TAOBAO20250702181147,P-TAOBAO-630253,1,193.31,193.31,{}
269921,TAOBAO20250702452791,P-TAOBAO-680477,1,1004.07,1004.07,{}
269922,TAOBAO20250702452791,P-TAOBAO-966588,1,883.70,883.70,{}
269923,TAOBAO20250702806624,P-TAOBAO-852485,1,1260.54,1260.54,{}
269924,TAOBAO20250702806624,P-TAOBAO-694717,1,1877.84,1877.84,{}
269925,TAOBAO20250706243422,P-TAOBAO-669466,1,684.49,684.49,{}
269926,TAOBAO20250706243422,P-TAOBAO-582584,1,1057.62,1057.62,{}
269927,TAOBAO20250706473857,P-TAOBAO-884843,1,387.40,387.40,{}
269928,TAOBAO20250706473857,P-TAOBAO-192377,1,885.13,885.13,{}
269929,TAOBAO20250706473857,P-TAOBAO-367644,1,1303.47,1303.47,{}
269930,TAOBAO20250706572627,P-TAOBAO-992976,1,931.93,931.93,{}
269931,TAOBAO20250706572627,P-TAOBAO-719015,1,1823.91,1823.91,{}
269932,TAOBAO20250707210938,P-TAOBAO-129305,1,1156.05,1156.05,{}
269933,TAOBAO20250707210938,P-TAOBAO-214527,1,3803.60,3803.60,{}
269934,TAOBAO20250707957824,P-TAOBAO-680477,1,513.14,513.14,{}
269935,TAOBAO20250707957824,P-TAOBAO-202929,1,649.70,649.70,{}
269936,TAOBAO20250709576766,P-TAOBAO-115065,1,2000.29,2000.29,{}
269937,TAOBAO20250709576766,P-TAOBAO-409113,1,2676.38,2676.38,{}
269938,TAOBAO20250712603837,P-TAOBAO-129631,1,174.39,174.39,{}
269939,TAOBAO20250712603837,P-TAOBAO-694315,1,119.43,119.43,{}
269940,TAOBAO20250712603837,P-TAOBAO-648246,1,107.48,107.48,{}
269941,TAOBAO20250713459831,P-TAOBAO-876277,1,140.48,140.48,{}
269942,TAOBAO20250713459831,P-TAOBAO-670354,1,700.50,700.50,{}
269943,TAOBAO20250714947199,P-TAOBAO-726393,1,825.89,825.89,{}
269944,TAOBAO20250714947199,P-TAOBAO-425247,1,1271.28,1271.28,{}
269945,TAOBAO20250714947199,P-TAOBAO-431296,1,2041.99,2041.99,{}
269946,TAOBAO20250715737491,P-TAOBAO-676385,1,84.56,84.56,{}
269947,TAOBAO20250715737491,P-TAOBAO-450797,1,97.25,97.25,{}
269948,TAOBAO20250717430474,P-TAOBAO-329256,1,820.49,820.49,{}
269949,TAOBAO20250717430474,P-TAOBAO-675468,1,629.49,629.49,{}
269950,TAOBAO20250717430474,P-TAOBAO-739195,1,551.99,551.99,{}
269951,TAOBAO20250717692156,P-TAOBAO-825153,1,2064.42,2064.42,{}
269952,TAOBAO20250717692156,P-TAOBAO-186221,1,732.47,732.47,{}
269953,TAOBAO20250717692156,P-TAOBAO-653845,1,2139.23,2139.23,{}
269954,TAOBAO20250719183532,P-TAOBAO-872444,1,572.13,572.13,{}
269955,TAOBAO20250719183532,P-TAOBAO-601598,1,230.85,230.85,{}
269956,TAOBAO20250719183532,P-TAOBAO-803669,1,323.53,323.53,{}
269957,TAOBAO20250720243035,P-TAOBAO-661240,1,803.91,803.91,{}
269958,TAOBAO20250720243035,P-TAOBAO-191039,1,204.26,204.26,{}
269959,TAOBAO20250720243035,P-TAOBAO-807486,1,553.50,553.50,{}
269960,TAOBAO20250720274674,P-TAOBAO-280984,1,659.59,659.59,{}
269961,TAOBAO20250720274674,P-TAOBAO-165737,1,1745.54,1745.54,{}
269962,TAOBAO20250720274674,P-TAOBAO-240576,1,1860.12,1860.12,{}
269963,TAOBAO20250722275627,P-TAOBAO-605496,1,481.25,481.25,{}
269964,TAOBAO20250722275627,P-TAOBAO-998964,1,1052.21,1052.21,{}
269965,TAOBAO20250722731957,P-TAOBAO-960230,1,527.60,527.60,{}
269966,TAOBAO20250722731957,P-TAOBAO-115065,1,546.31,546.31,{}
269967,TAOBAO20250723521528,P-TAOBAO-599304,1,1622.03,1622.03,{}
269968,TAOBAO20250723521528,P-TAOBAO-417420,1,629.26,629.26,{}
269969,TAOBAO20250723521528,P-TAOBAO-853771,1,1020.75,1020.75,{}
269970,TAOBAO20250725699855,P-TAOBAO-686737,1,1172.37,1172.37,{}
269971,TAOBAO20250725699855,P-TAOBAO-113106,1,984.47,984.47,{}
269972,TAOBAO20250725699855,P-TAOBAO-823241,1,950.52,950.52,{}
269973,TAOBAO20250801133072,P-TAOBAO-734670,1,477.21,477.21,{}
269974,TAOBAO20250801133072,P-TAOBAO-831749,1,650.50,650.50,{}
269975,TAOBAO20250801133072,P-TAOBAO-264657,1,1834.52,1834.52,{}
269976,TAOBAO20250803920079,P-TAOBAO-753939,1,2198.34,2198.34,{}
269977,TAOBAO20250803920079,P-TAOBAO-909367,1,2096.78,2096.78,{}
269978,TAOBAO20250805829259,P-TAOBAO-265922,1,639.62,639.62,{}
269979,TAOBAO20250805829259,P-TAOBAO-293104,1,996.18,996.18,{}
269980,TAOBAO20250805977418,P-TAOBAO-878512,1,900.85,900.85,{}
269981,TAOBAO20250805977418,P-TAOBAO-985840,1,1951.33,1951.33,{}
269982,TAOBAO20250809513321,P-TAOBAO-542334,1,1235.51,1235.51,{}
269983,TAOBAO20250809513321,P-TAOBAO-542761,1,3136.96,3136.96,{}
269984,TAOBAO20250809846165,P-TAOBAO-917896,1,1083.58,1083.58,{}
269985,TAOBAO20250809846165,P-TAOBAO-972082,1,2731.50,2731.50,{}
269986,TAOBAO20250811101269,P-TAOBAO-463104,1,2233.03,2233.03,{}
269987,TAOBAO20250811101269,P-TAOBAO-419466,1,2184.94,2184.94,{}
269988,TAOBAO20250812418277,P-TAOBAO-931113,1,1736.20,1736.20,{}
269989,TAOBAO20250812418277,P-TAOBAO-889733,1,1727.33,1727.33,{}
269990,TAOBAO20250819917838,P-TAOBAO-757138,1,419.44,419.44,{}
269991,TAOBAO20250819917838,P-TAOBAO-527228,1,181.45,181.45,{}
269992,TAOBAO20250819917838,P-TAOBAO-166816,1,180.50,180.50,{}
269993,TAOBAO20250820453784,P-TAOBAO-691964,1,2310.04,2310.04,{}
269994,TAOBAO20250820453784,P-TAOBAO-821599,1,2527.11,2527.11,{}
269995,TAOBAO20250820532544,P-TAOBAO-491287,1,1057.46,1057.46,{}
269996,TAOBAO20250820532544,P-TAOBAO-889313,1,1365.01,1365.01,{}
269997,TAOBAO20250820532544,P-TAOBAO-939702,1,2528.49,2528.49,{}
269998,TAOBAO20250820967762,P-TAOBAO-603002,1,1095.07,1095.07,{}
269999,TAOBAO20250820967762,P-TAOBAO-526765,1,330.12,330.12,{}
270000,TAOBAO20250820967762,P-TAOBAO-784054,1,1365.95,1365.95,{}
270001,TAOBAO20250821324931,P-TAOBAO-527470,1,419.53,419.53,{}
270002,TAOBAO20250821324931,P-TAOBAO-195605,1,1659.71,1659.71,{}
270003,TAOBAO20250825410708,P-TAOBAO-613192,1,417.10,417.10,{}
270004,TAOBAO20250825410708,P-TAOBAO-219587,1,450.20,450.20,{}
270005,TAOBAO20250827214707,P-TAOBAO-938816,1,972.60,972.60,{}
270006,TAOBAO20250827214707,P-TAOBAO-551911,1,2468.52,2468.52,{}
270007,TAOBAO20250828736402,P-TAOBAO-631057,1,183.14,183.14,{}
270008,TAOBAO20250828736402,P-TAOBAO-285713,1,200.76,200.76,{}
270009,TAOBAO20250828736402,P-TAOBAO-280984,1,651.12,651.12,{}
270010,TAOBAO20250903591713,P-TAOBAO-900912,1,810.77,810.77,{}
270011,TAOBAO20250903591713,P-TAOBAO-798817,1,1263.14,1263.14,{}
270012,TAOBAO20250903591713,P-TAOBAO-633513,1,1175.44,1175.44,{}
270013,TAOBAO20250905974828,P-TAOBAO-821599,1,585.51,585.51,{}
270014,TAOBAO20250905974828,P-TAOBAO-202563,1,1963.85,1963.85,{}
270015,TAOBAO20250906528432,P-TAOBAO-247732,1,1407.57,1407.57,{}
270016,TAOBAO20250906528432,P-TAOBAO-162178,1,425.42,425.42,{}
270017,TAOBAO20250906528432,P-TAOBAO-236578,1,1967.94,1967.94,{}
270018,TAOBAO20250908331528,P-TAOBAO-742391,1,325.86,325.86,{}
270019,TAOBAO20250908331528,P-TAOBAO-425247,1,463.84,463.84,{}
270020,TAOBAO20250908331528,P-TAOBAO-757216,1,1314.23,1314.23,{}
270021,TAOBAO20250912404917,P-TAOBAO-219659,1,712.90,712.90,{}
270022,TAOBAO20250912404917,P-TAOBAO-770502,1,3088.34,3088.34,{}
270023,TAOBAO20250915581650,P-TAOBAO-887825,1,1897.79,1897.79,{}
270024,TAOBAO20250915581650,P-TAOBAO-651472,1,1289.96,1289.96,{}
270025,TAOBAO20250915581650,P-TAOBAO-202929,1,1507.83,1507.83,{}
270026,TAOBAO20250915618080,P-TAOBAO-966588,1,819.60,819.60,{}
270027,TAOBAO20250915618080,P-TAOBAO-703061,1,1312.39,1312.39,{}
270028,TAOBAO20250915618080,P-TAOBAO-867912,1,2275.58,2275.58,{}
270029,TAOBAO20250916517658,P-TAOBAO-479178,1,934.37,934.37,{}
270030,TAOBAO20250916517658,P-TAOBAO-334946,1,420.08,420.08,{}
270031,TAOBAO20250916517658,P-TAOBAO-697014,1,551.06,551.06,{}
270032,TAOBAO20250916596793,P-TAOBAO-173379,1,1493.40,1493.40,{}
270033,TAOBAO20250916596793,P-TAOBAO-485445,1,1668.89,1668.89,{}
270034,TAOBAO20250916596793,P-TAOBAO-527470,1,1506.28,1506.28,{}
270035,TAOBAO20250916918867,P-TAOBAO-631057,1,329.19,329.19,{}
270036,TAOBAO20250916918867,P-TAOBAO-836366,1,90.80,90.80,{}
270037,TAOBAO20250916918867,P-TAOBAO-410163,1,345.52,345.52,{}
270038,TAOBAO20250917183093,P-TAOBAO-129223,1,50.39,50.39,{}
270039,TAOBAO20250917183093,P-TAOBAO-181447,1,33.36,33.36,{}
270040,TAOBAO20250917183093,P-TAOBAO-305965,1,52.91,52.91,{}
270041,TAOBAO20250917326509,P-TAOBAO-380758,1,858.17,858.17,{}
270042,TAOBAO20250917326509,P-TAOBAO-741406,1,1215.27,1215.27,{}
270043,TAOBAO20250917609346,P-TAOBAO-564058,1,84.24,84.24,{}
270044,TAOBAO20250917609346,P-TAOBAO-783127,1,139.74,139.74,{}
270045,TAOBAO20250917609346,P-TAOBAO-726682,1,132.00,132.00,{}
270046,TAOBAO20250919901888,P-TAOBAO-726186,1,885.54,885.54,{}
270047,TAOBAO20250919901888,P-TAOBAO-478989,1,1181.68,1181.68,{}
270048,TAOBAO20250919901888,P-TAOBAO-878839,1,1681.30,1681.30,{}
270049,TAOBAO20250926245830,P-TAOBAO-417868,1,1006.34,1006.34,{}
270050,TAOBAO20250926245830,P-TAOBAO-618536,1,881.85,881.85,{}
270051,TAOBAO20250926717422,P-TAOBAO-973803,1,199.98,199.98,{}
270052,TAOBAO20250926717422,P-TAOBAO-699047,1,846.18,846.18,{}
270053,TAOBAO20251001132030,P-TAOBAO-979120,1,1667.94,1667.94,{}
270054,TAOBAO20251001132030,P-TAOBAO-137081,1,651.82,651.82,{}
270055,TAOBAO20251001132030,P-TAOBAO-225853,1,1137.58,1137.58,{}
270056,TAOBAO20251001644151,P-TAOBAO-670354,1,1839.83,1839.83,{}
270057,TAOBAO20251001644151,P-TAOBAO-543845,1,1051.63,1051.63,{}
270058,TAOBAO20251001644151,P-TAOBAO-777565,1,1223.88,1223.88,{}
270059,TAOBAO20251003339992,P-TAOBAO-183656,1,1408.33,1408.33,{}
270060,TAOBAO20251003339992,P-TAOBAO-872444,1,1972.10,1972.10,{}
270061,TAOBAO20251003447862,P-TAOBAO-683771,1,115.47,115.47,{}
270062,TAOBAO20251003447862,P-TAOBAO-267469,1,35.33,35.33,{}
270063,TAOBAO20251003447862,P-TAOBAO-914390,1,132.33,132.33,{}
270064,TAOBAO20251004275889,P-TAOBAO-979120,1,1125.94,1125.94,{}
270065,TAOBAO20251004275889,P-TAOBAO-138916,1,1769.01,1769.01,{}
270066,TAOBAO20251004897451,P-TAOBAO-187388,1,864.74,864.74,{}
270067,TAOBAO20251004897451,P-TAOBAO-998964,1,785.43,785.43,{}
270068,TAOBAO20251006193531,P-TAOBAO-840437,1,1144.43,1144.43,{}
270069,TAOBAO20251006193531,P-TAOBAO-631658,1,312.50,312.50,{}
270070,TAOBAO20251006193531,P-TAOBAO-577423,1,723.78,723.78,{}
270071,TAOBAO20251008529032,P-TAOBAO-752151,1,79.15,79.15,{}
270072,TAOBAO20251008529032,P-TAOBAO-723483,1,40.69,40.69,{}
270073,TAOBAO20251008529032,P-TAOBAO-823541,1,99.12,99.12,{}
270074,TAOBAO20251008916243,P-TAOBAO-564058,1,114.53,114.53,{}
270075,TAOBAO20251008916243,P-TAOBAO-945024,1,77.53,77.53,{}
270076,TAOBAO20251008916243,P-TAOBAO-658901,1,353.46,353.46,{}
270077,TAOBAO20251009608872,P-TAOBAO-305281,1,774.81,774.81,{}
270078,TAOBAO20251009608872,P-TAOBAO-227301,1,805.45,805.45,{}
270079,TAOBAO20251009608872,P-TAOBAO-831823,1,3128.58,3128.58,{}
270080,TAOBAO20251013953885,P-TAOBAO-542761,1,1411.07,1411.07,{}
270081,TAOBAO20251013953885,P-TAOBAO-158367,1,842.52,842.52,{}
270082,TAOBAO20251013953885,P-TAOBAO-364850,1,2524.40,2524.40,{}
270083,TAOBAO20251015391578,P-TAOBAO-950651,1,636.73,636.73,{}
270084,TAOBAO20251015391578,P-TAOBAO-793541,1,319.30,319.30,{}
270085,TAOBAO20251015391578,P-TAOBAO-660537,1,566.08,566.08,{}
270086,TAOBAO20251015432100,P-TAOBAO-194981,1,117.88,117.88,{}
270087,TAOBAO20251015432100,P-TAOBAO-531824,1,100.25,100.25,{}
270088,TAOBAO20251015432100,P-TAOBAO-423694,1,256.46,256.46,{}
270089,TAOBAO20251015649866,P-TAOBAO-415216,1,430.38,430.38,{}
270090,TAOBAO20251015649866,P-TAOBAO-643143,1,930.41,930.41,{}
270091,TAOBAO20251018816941,P-TAOBAO-993995,1,590.65,590.65,{}
270092,TAOBAO20251018816941,P-TAOBAO-107365,1,990.80,990.80,{}
270093,TAOBAO20251018816941,P-TAOBAO-966588,1,1230.46,1230.46,{}
270094,TAOBAO20251021430741,P-TAOBAO-448846,1,818.19,818.19,{}
270095,TAOBAO20251021430741,P-TAOBAO-368586,1,1278.43,1278.43,{}
270096,TAOBAO20251023369726,P-TAOBAO-415216,1,971.63,971.63,{}
270097,TAOBAO20251023369726,P-TAOBAO-991872,1,1196.93,1196.93,{}
270098,TAOBAO20251026628091,P-TAOBAO-927661,1,2429.32,2429.32,{}
270099,TAOBAO20251026628091,P-TAOBAO-675292,1,1382.86,1382.86,{}
270100,TAOBAO20251026628091,P-TAOBAO-528691,1,1151.28,1151.28,{}
270101,TAOBAO20251026813973,P-TAOBAO-661240,1,1461.72,1461.72,{}
270102,TAOBAO20251026813973,P-TAOBAO-191039,1,1713.59,1713.59,{}
270103,TAOBAO20251027196227,P-TAOBAO-939702,1,1195.14,1195.14,{}
270104,TAOBAO20251027196227,P-TAOBAO-878512,1,2109.32,2109.32,{}
270105,TAOBAO20251028277156,P-TAOBAO-867768,1,977.87,977.87,{}
270106,TAOBAO20251028277156,P-TAOBAO-730658,1,193.56,193.56,{}
270107,TAOBAO20251028277156,P-TAOBAO-288302,1,1009.69,1009.69,{}
270108,TAOBAO20251028737425,P-TAOBAO-718510,1,64.28,64.28,{}
270109,TAOBAO20251028737425,P-TAOBAO-910725,1,103.82,103.82,{}
270110,TAOBAO20251028798178,P-TAOBAO-966588,1,2547.17,2547.17,{}
270111,TAOBAO20251028798178,P-TAOBAO-543845,1,2182.17,2182.17,{}
270112,TAOBAO20251102698656,P-TAOBAO-540331,1,2314.92,2314.92,{}
270113,TAOBAO20251102698656,P-TAOBAO-867768,1,2649.60,2649.60,{}
270114,TAOBAO20251102803512,P-TAOBAO-679147,1,732.88,732.88,{}
270115,TAOBAO20251102803512,P-TAOBAO-642317,1,439.68,439.68,{}
270116,TAOBAO20251102803512,P-TAOBAO-450797,1,1914.72,1914.72,{}
270117,TAOBAO20251105196789,P-TAOBAO-966593,1,2269.84,2269.84,{}
270118,TAOBAO20251105196789,P-TAOBAO-187388,1,2474.37,2474.37,{}
270119,TAOBAO20251109331447,P-TAOBAO-144443,1,321.70,321.70,{}
270120,TAOBAO20251109331447,P-TAOBAO-889071,1,284.64,284.64,{}
270121,TAOBAO20251109584402,P-TAOBAO-385919,1,732.19,732.19,{}
270122,TAOBAO20251109584402,P-TAOBAO-817924,1,488.96,488.96,{}
270123,TAOBAO20251109584402,P-TAOBAO-323674,1,1607.80,1607.80,{}
270124,TAOBAO20251110219944,P-TAOBAO-433412,1,911.49,911.49,{}
270125,TAOBAO20251110219944,P-TAOBAO-833693,1,358.82,358.82,{}
270126,TAOBAO20251110219944,P-TAOBAO-632030,1,1406.68,1406.68,{}
270127,TAOBAO20251110444867,P-TAOBAO-266626,1,1127.97,1127.97,{}
270128,TAOBAO20251110444867,P-TAOBAO-721350,1,698.01,698.01,{}
270129,TAOBAO20251110444867,P-TAOBAO-203123,1,2646.42,2646.42,{}
270130,TAOBAO20251111346233,P-TAOBAO-960148,1,907.74,907.74,{}
270131,TAOBAO20251111346233,P-TAOBAO-195605,1,3611.07,3611.07,{}
270132,TAOBAO20251113498848,P-TAOBAO-682434,1,1961.04,1961.04,{}
270133,TAOBAO20251113498848,P-TAOBAO-845665,1,469.52,469.52,{}
270134,TAOBAO20251113498848,P-TAOBAO-226007,1,1568.52,1568.52,{}
270135,TAOBAO20251116476412,P-TAOBAO-286283,1,566.07,566.07,{}
270136,TAOBAO20251116476412,P-TAOBAO-487478,1,736.00,736.00,{}
270137,TAOBAO20251116774382,P-TAOBAO-950651,1,1060.30,1060.30,{}
270138,TAOBAO20251116774382,P-TAOBAO-757138,1,544.88,544.88,{}
270139,TAOBAO20251116774382,P-TAOBAO-676385,1,828.17,828.17,{}
270140,TAOBAO20251117561370,P-TAOBAO-277802,1,168.74,168.74,{}
270141,TAOBAO20251117561370,P-TAOBAO-624873,1,356.59,356.59,{}
270142,TAOBAO20251117561370,P-TAOBAO-759538,1,349.37,349.37,{}
270143,TAOBAO20251121732603,P-TAOBAO-937833,1,1783.09,1783.09,{}
270144,TAOBAO20251121732603,P-TAOBAO-825153,1,262.61,262.61,{}
270145,TAOBAO20251121732603,P-TAOBAO-273216,1,1412.90,1412.90,{}
270146,TAOBAO20251122544065,P-TAOBAO-330766,1,490.34,490.34,{}
270147,TAOBAO20251122544065,P-TAOBAO-278226,1,750.64,750.64,{}
270148,TAOBAO20251123310450,P-TAOBAO-231806,1,466.34,466.34,{}
270149,TAOBAO20251123310450,P-TAOBAO-250103,1,2495.68,2495.68,{}
270150,TAOBAO20251201604273,P-TAOBAO-187388,1,954.91,954.91,{}
270151,TAOBAO20251201604273,P-TAOBAO-301228,1,1136.30,1136.30,{}
270152,TAOBAO20251202914168,P-TAOBAO-681859,1,716.71,716.71,{}
270153,TAOBAO20251202914168,P-TAOBAO-519876,1,660.25,660.25,{}
270154,TAOBAO20251203138563,P-TAOBAO-697014,1,150.20,150.20,{}
270155,TAOBAO20251203138563,P-TAOBAO-764533,1,223.41,223.41,{}
270156,TAOBAO20251203138563,P-TAOBAO-247685,1,491.60,491.60,{}
270157,TAOBAO20251206564944,P-TAOBAO-914075,1,447.27,447.27,{}
270158,TAOBAO20251206564944,P-TAOBAO-316157,1,115.96,115.96,{}
270159,TAOBAO20251206564944,P-TAOBAO-363621,1,418.38,418.38,{}
270160,TAOBAO20251207960594,P-TAOBAO-920748,1,1644.13,1644.13,{}
270161,TAOBAO20251207960594,P-TAOBAO-186221,1,816.96,816.96,{}
270162,TAOBAO20251207960594,P-TAOBAO-691485,1,998.09,998.09,{}
270163,TAOBAO20251208737550,P-TAOBAO-251981,1,678.92,678.92,{}
270164,TAOBAO20251208737550,P-TAOBAO-417868,1,1693.12,1693.12,{}
270165,TAOBAO20251208896332,P-TAOBAO-884893,1,1089.25,1089.25,{}
270166,TAOBAO20251208896332,P-TAOBAO-166816,1,854.41,854.41,{}
270167,TAOBAO20251208896332,P-TAOBAO-373497,1,1427.31,1427.31,{}
270168,TAOBAO20251211543507,P-TAOBAO-984300,1,1009.28,1009.28,{}
270169,TAOBAO20251211543507,P-TAOBAO-456889,1,1332.85,1332.85,{}
270170,TAOBAO20251211543507,P-TAOBAO-945024,1,1558.90,1558.90,{}
270171,TAOBAO20251211928610,P-TAOBAO-804434,1,180.34,180.34,{}
270172,TAOBAO20251211928610,P-TAOBAO-951847,1,186.55,186.55,{}
270173,TAOBAO20251217824724,P-TAOBAO-485445,1,801.08,801.08,{}
270174,TAOBAO20251217824724,P-TAOBAO-285713,1,1153.75,1153.75,{}
270175,TAOBAO20251218154224,P-TAOBAO-670354,1,675.66,675.66,{}
270176,TAOBAO20251218154224,P-TAOBAO-246013,1,1342.03,1342.03,{}
270177,TAOBAO20251218154224,P-TAOBAO-131989,1,1586.63,1586.63,{}
270178,TAOBAO20251218476896,P-TAOBAO-495605,1,270.94,270.94,{}
270179,TAOBAO20251218476896,P-TAOBAO-348534,1,256.36,256.36,{}
270180,TAOBAO20251222682398,P-TAOBAO-511384,1,937.43,937.43,{}
270181,TAOBAO20251222682398,P-TAOBAO-194419,1,568.69,568.69,{}
270182,TAOBAO20251222682398,P-TAOBAO-878839,1,1471.41,1471.41,{}
270183,TAOBAO20251223623804,P-TAOBAO-156498,1,517.68,517.68,{}
270184,TAOBAO20251223623804,P-TAOBAO-792153,1,581.97,581.97,{}
270185,TAOBAO20251223623804,P-TAOBAO-944783,1,1499.43,1499.43,{}
270186,TAOBAO20251223985975,P-TAOBAO-936907,1,1167.05,1167.05,{}
270187,TAOBAO20251223985975,P-TAOBAO-633513,1,1597.08,1597.08,{}
270188,TAOBAO20251224502832,P-TAOBAO-130610,1,1334.37,1334.37,{}
270189,TAOBAO20251224502832,P-TAOBAO-656686,1,708.86,708.86,{}
270190,TAOBAO20251224502832,P-TAOBAO-726566,1,590.06,590.06,{}
270191,TAOBAO20251224766772,P-TAOBAO-823526,1,663.69,663.69,{}
270192,TAOBAO20251224766772,P-TAOBAO-123946,1,1080.40,1080.40,{}
270193,TAOBAO20251228789330,P-TAOBAO-288302,1,46.77,46.77,{}
270194,TAOBAO20251228789330,P-TAOBAO-216482,1,30.51,30.51,{}
270195,TAOBAO20251228789330,P-TAOBAO-941775,1,83.27,83.27,{}
270196,TAOBAO20260101179384,P-TAOBAO-945024,1,2194.83,2194.83,{}
270197,TAOBAO20260101179384,P-TAOBAO-598765,1,405.21,405.21,{}
270198,TAOBAO20260101179384,P-TAOBAO-506533,1,2231.54,2231.54,{}
270199,TAOBAO20260101345564,P-TAOBAO-913288,1,2073.91,2073.91,{}
270200,TAOBAO20260101345564,P-TAOBAO-699669,1,1117.25,1117.25,{}
270201,TAOBAO20260101345564,P-TAOBAO-144443,1,941.53,941.53,{}
270202,TAOBAO20260102784987,P-TAOBAO-666196,1,1610.80,1610.80,{}
270203,TAOBAO20260102784987,P-TAOBAO-156498,1,1855.95,1855.95,{}
